R,G,B,Y
1,0.390151515,0.246212121,3
1,0.40070922,0.25177305,3
1,0.409893993,0.268551237,3
1,0.413907285,0.271523179,3
1,0.426332288,0.285266458,3
1,0.423529412,0.279411765,3
1,0.428985507,0.284057971,3
1,0.426086957,0.252173913,3
1,0.426035503,0.281065089,3
1,0.414556962,0.262658228,3
1,0.404844291,0.256055363,3
1,0.397163121,0.25177305,3
1,0.386281588,0.238267148,3
1,0.38576779,0.239700375,3
1,0.386363636,0.238636364,3
1,0.382899628,0.237918216,3
1,0.380952381,0.230769231,3
1,0.383211679,0.233576642,3
1,0.385454545,0.232727273,3
1,0.381294964,0.23381295,3
1,0.38267148,0.23465704,3
1,0.384057971,0.239130435,3
1,0.375,0.242857143,3
1,0.390510949,0.248175182,3
1,0.409893993,0.268551237,3
1,0.413907285,0.271523179,3
1,0.380645161,0.283870968,3
1,0.426426426,0.282282282,3
1,0.425219941,0.284457478,3
1,0.430232558,0.284883721,3
1,0.431085044,0.284457478,3
1,0.428994083,0.281065089,3
1,0.388535032,0.270700637,3
1,0.404109589,0.256849315,3
1,0.402097902,0.251748252,3
1,0.388888889,0.240740741,3
1,0.381679389,0.190839695,3
1,0.390804598,0.245210728,3
1,0.384328358,0.23880597,3
1,0.3866171,0.237918216,3
1,0.387453875,0.232472325,3
1,0.388888889,0.240740741,3
1,0.389090909,0.243636364,3
1,0.394160584,0.251824818,3
1,0.400722022,0.263537906,3
1,0.425396825,0.276190476,3
1,0.425,0.284375,3
1,0.446629213,0.300561798,3
1,0.431372549,0.285714286,3
1,0.418079096,0.290960452,3
1,0.410764873,0.291784703,3
1,0.442528736,0.293103448,3
1,0.43620178,0.287833828,3
1,0.425324675,0.272727273,3
1,0.403448276,0.255172414,3
1,0.401433692,0.254480287,3
1,0.387218045,0.240601504,3
1,0.382239382,0.235521236,3
1,0.385496183,0.240458015,3
1,0.382352941,0.235294118,3
1,0.383763838,0.236162362,3
1,0.389705882,0.238970588,3
1,0.384057971,0.235507246,3
1,0.335714286,0.232142857,3
1,0.392592593,0.248148148,3
1,0.394927536,0.25,3
1,0.404929577,0.267605634,3
1,0.415584416,0.272727273,3
1,0.431137725,0.28742515,3
1,0.388571429,0.285714286,3
1,0.430985915,0.284507042,3
1,0.43454039,0.259052925,3
1,0.433427762,0.291784703,3
1,0.431547619,0.279761905,3
1,0.419141914,0.270627063,3
1,0.412371134,0.24742268,3
1,0.388111888,0.244755245,3
1,0.380073801,0.236162362,3
1,0.375478927,0.229885057,3
1,0.38372093,0.240310078,3
1,0.374100719,0.230215827,3
1,0.378676471,0.231617647,3
1,0.382352941,0.1875,3
1,0.378181818,0.2,3
1,0.387681159,0.246376812,3
1,0.394265233,0.250896057,3
1,0.413194444,0.267361111,3
1,0.420529801,0.281456954,3
1,0.436950147,0.293255132,3
1,0.432876712,0.293150685,3
1,0.435828877,0.29144385,3
1,0.4393531,0.293800539,3
1,0.441734417,0.295392954,3
1,0.450819672,0.303278689,3
1,0.451253482,0.300835655,3
1,0.435582822,0.285276074,3
1,0.429508197,0.278688525,3
1,0.413559322,0.26440678,3
1,0.402061856,0.254295533,3
1,0.394366197,0.242957746,3
1,0.381679389,0.236641221,3
1,0.377862595,0.232824427,3
1,0.378181818,0.232727273,3
1,0.383763838,0.236162362,3
1,0.387453875,0.232472325,3
1,0.378676471,0.231617647,3
1,0.38267148,0.23465704,3
1,0.389513109,0.243445693,3
1,0.401433692,0.250896057,3
1,0.4,0.261818182,3
1,0.410958904,0.273972603,3
1,0.432432432,0.291291291,3
1,0.434659091,0.286931818,3
1,0.433604336,0.292682927,3
1,0.445355191,0.303278689,3
1,0.446808511,0.29787234,3
1,0.448275862,0.299734748,3
1,0.445652174,0.296195652,3
1,0.438040346,0.282420749,3
1,0.429906542,0.280373832,3
1,0.403908795,0.254071661,3
1,0.394265233,0.247311828,3
1,0.386281588,0.241877256,3
1,0.385185185,0.237037037,3
1,0.381132075,0.233962264,3
1,0.37593985,0.229323308,3
1,0.388679245,0.241509434,3
1,0.380952381,0.230769231,3
1,0.38576779,0.239700375,3
1,0.385454545,0.24,3
1,0.392857143,0.25,3
1,0.405594406,0.265734266,3
1,0.419047619,0.276190476,3
1,0.422018349,0.259938838,3
1,0.453038674,0.306629834,3
1,0.439790576,0.293193717,3
1,0.450520833,0.3046875,3
1,0.450381679,0.290076336,3
1,0.451282051,0.305128205,3
1,0.459317585,0.307086614,3
1,0.439093484,0.283286119,3
1,0.43125,0.28125,3
1,0.415841584,0.260726073,3
1,0.396296296,0.244444444,3
1,0.386363636,0.246212121,3
1,0.377431907,0.210116732,3
1,0.377431907,0.237354086,3
1,0.371134021,0.223367698,3
1,0.37037037,0.225925926,3
1,0.389312977,0.244274809,3
1,0.379562044,0.229927007,3
1,0.381481481,0.240740741,3
1,0.395017794,0.24911032,3
1,0.397111913,0.252707581,3
1,0.414141414,0.265993266,3
1,0.428152493,0.24340176,3
1,0.438040346,0.296829971,3
1,0.437994723,0.287598945,3
1,0.442105263,0.297368421,3
1,0.446194226,0.30183727,3
1,0.45026178,0.30104712,3
1,0.464285714,0.307692308,3
1,0.433908046,0.281609195,3
1,0.42721519,0.275316456,3
1,0.428571429,0.25170068,3
1,0.384615385,0.206293706,3
1,0.378571429,0.235714286,3
1,0.341176471,0.22745098,3
1,0.376470588,0.239215686,3
1,0.365248227,0.219858156,3
1,0.388461538,0.242307692,3
1,0.385496183,0.240458015,3
1,0.381679389,0.232824427,3
1,0.385454545,0.236363636,3
1,0.38490566,0.241509434,3
1,0.398523985,0.258302583,3
1,0.423728814,0.284745763,3
1,0.4169279,0.275862069,3
1,0.432352941,0.291176471,3
1,0.447513812,0.301104972,3
1,0.446808511,0.303191489,3
1,0.448186528,0.303108808,3
1,0.445292621,0.302798982,3
1,0.44783715,0.300254453,3
1,0.458762887,0.31443299,3
1,0.468911917,0.316062176,3
1,0.445682451,0.292479109,3
1,0.439873418,0.240506329,3
1,0.422442244,0.270627063,3
1,0.383561644,0.239726027,3
1,0.387681159,0.242753623,3
1,0.385496183,0.236641221,3
1,0.37890625,0.23828125,3
1,0.382899628,0.237918216,3
1,0.393382353,0.246323529,3
1,0.391941392,0.245421245,3
1,0.395683453,0.255395683,3
1,0.398058252,0.278317152,3
1,0.426426426,0.279279279,3
1,0.444117647,0.311764706,3
1,0.437665782,0.25464191,3
1,0.452442159,0.305912596,3
1,0.453164557,0.306329114,3
1,0.461538462,0.315384615,3
1,0.472440945,0.325459318,3
1,0.466307278,0.312668464,3
1,0.443478261,0.289855072,3
1,0.415335463,0.290734824,3
1,0.430463576,0.274834437,3
1,0.394557823,0.24829932,3
1,0.386281588,0.241877256,3
1,0.385496183,0.236641221,3
1,0.383141762,0.24137931,3
1,0.367857143,0.221428571,3
1,0.386363636,0.238636364,3
1,0.395437262,0.247148289,3
1,0.390510949,0.248175182,3
1,0.410169492,0.26440678,3
1,0.411003236,0.265372168,3
1,0.431309904,0.290734824,3
1,0.454545455,0.3125,3
1,0.451187335,0.306068602,3
1,0.462915601,0.31202046,3
1,0.460759494,0.311392405,3
1,0.462915601,0.314578005,3
1,0.466494845,0.31443299,3
1,0.45799458,0.303523035,3
1,0.435672515,0.286549708,3
1,0.43597561,0.286585366,3
1,0.411392405,0.259493671,3
1,0.400696864,0.254355401,3
1,0.395904437,0.249146758,3
1,0.388278388,0.21978022,3
1,0.379310345,0.237547893,3
1,0.384615385,0.242307692,3
1,0.392592593,0.244444444,3
1,0.387218045,0.240601504,3
1,0.391143911,0.254612546,3
1,0.42192691,0.282392027,3
1,0.41503268,0.27124183,3
1,0.432601881,0.297805643,3
1,0.480211082,0.319261214,3
1,0.463157895,0.318421053,3
1,0.457070707,0.310606061,3
1,0.465822785,0.318987342,3
1,0.474747475,0.323232323,3
1,0.462140992,0.308093995,3
1,0.453781513,0.299719888,3
1,0.435045317,0.283987915,3
1,0.416666667,0.265432099,3
1,0.396666667,0.25,3
1,0.40397351,0.258278146,3
1,0.389655172,0.24137931,3
1,0.375478927,0.233716475,3
1,0.397683398,0.254826255,3
1,0.389090909,0.243636364,3
1,0.3878327,0.243346008,3
1,0.40234375,0.25,3
1,0.383141762,0.245210728,3
1,0.387453875,0.243542435,3
1,0.398576512,0.259786477,3
1,0.437299035,0.295819936,3
1,0.398280802,0.300859599,3
1,0.470430108,0.330645161,3
1,0.475949367,0.313924051,3
1,0.473039216,0.330882353,3
1,0.490049751,0.343283582,3
1,0.51758794,0.359296482,3
1,0.493333333,0.333333333,3
1,0.471590909,0.303977273,3
1,0.456647399,0.303468208,3
1,0.440366972,0.290519878,3
1,0.423312883,0.26993865,3
1,0.412903226,0.264516129,3
1,0.399339934,0.201320132,3
1,0.373584906,0.226415094,3
1,0.338645418,0.235059761,3
1,0.395348837,0.255813953,3
1,0.392996109,0.245136187,3
1,0.384030418,0.239543726,3
1,0.394636015,0.249042146,3
1,0.4,0.258181818,3
1,0.423452769,0.25732899,3
1,0.427692308,0.286153846,3
1,0.408571429,0.3,3
1,0.462809917,0.316804408,3
1,0.455525606,0.309973046,3
1,0.452380952,0.304232804,3
1,0.457534247,0.312328767,3
1,0.472527473,0.321428571,3
1,0.444444444,0.290598291,3
1,0.4125,0.2625,3
1,0.409395973,0.265100671,3
1,0.401360544,0.255102041,3
1,0.38576779,0.239700375,3
1,0.38996139,0.243243243,3
1,0.396946565,0.251908397,3
1,0.38996139,0.247104247,3
1,0.38697318,0.245210728,3
1,0.391634981,0.243346008,3
1,0.389312977,0.244274809,3
1,0.389312977,0.244274809,3
1,0.393129771,0.244274809,3
1,0.40077821,0.249027237,3
1,0.391143911,0.247232472,3
1,0.402826855,0.261484099,3
1,0.408783784,0.263513514,3
1,0.429090909,0.276363636,3
1,0.420529801,0.281456954,3
1,0.428571429,0.282674772,3
1,0.429850746,0.280597015,3
1,0.419753086,0.274691358,3
1,0.426380368,0.282208589,3
1,0.426829268,0.280487805,3
1,0.425531915,0.276595745,3
1,0.4125,0.225,3
1,0.404761905,0.258503401,3
1,0.404929577,0.257042254,3
1,0.391304348,0.246376812,3
1,0.38490566,0.241509434,3
1,0.397727273,0.253787879,3
1,0.390151515,0.246212121,3
1,0.390804598,0.245210728,3
1,0.391791045,0.21641791,3
1,0.395522388,0.25,3
1,0.416666667,0.277777778,3
1,0.422360248,0.279503106,3
1,0.440828402,0.301775148,3
1,0.450549451,0.304945055,3
1,0.449864499,0.306233062,3
1,0.449468085,0.303191489,3
1,0.455764075,0.305630027,3
1,0.453038674,0.298342541,3
1,0.432024169,0.277945619,3
1,0.407407407,0.259259259,3
1,0.404844291,0.259515571,3
1,0.393501805,0.245487365,3
1,0.384030418,0.239543726,3
1,0.38996139,0.239382239,3
1,0.390804598,0.24137931,3
1,0.383458647,0.236842105,3
1,0.393822394,0.243243243,3
1,0.38576779,0.239700375,3
1,0.385185185,0.237037037,3
1,0.3866171,0.197026022,3
1,0.394160584,0.248175182,3
1,0.394927536,0.246376812,3
1,0.407142857,0.264285714,3
1,0.418060201,0.274247492,3
1,0.419672131,0.275409836,3
1,0.438650307,0.297546012,3
1,0.43019943,0.284900285,3
1,0.447887324,0.301408451,3
1,0.440111421,0.292479109,3
1,0.436619718,0.290140845,3
1,0.44,0.285714286,3
1,0.409090909,0.25974026,3
1,0.413427562,0.268551237,3
1,0.397959184,0.25170068,3
1,0.394636015,0.249042146,3
1,0.390977444,0.248120301,3
1,0.400749064,0.254681648,3
1,0.394052045,0.24535316,3
1,0.4,0.252830189,3
1,0.400735294,0.235294118,3
1,0.412587413,0.269230769,3
1,0.419672131,0.275409836,3
1,0.43768997,0.291793313,3
1,0.446685879,0.296829971,3
1,0.453825858,0.306068602,3
1,0.465240642,0.320855615,3
1,0.466666667,0.315384615,3
1,0.467866324,0.318766067,3
1,0.469816273,0.309711286,3
1,0.433139535,0.238372093,3
1,0.430379747,0.28164557,3
1,0.405844156,0.253246753,3
1,0.391304348,0.246376812,3
1,0.40433213,0.25631769,3
1,0.394052045,0.24535316,3
1,0.390151515,0.246212121,3
1,0.395522388,0.246268657,3
1,0.393258427,0.25093633,3
1,0.392592593,0.248148148,3
1,0.41218638,0.268817204,3
1,0.367741935,0.270967742,3
1,0.423452769,0.283387622,3
1,0.448377581,0.309734513,3
1,0.456284153,0.306010929,3
1,0.455764075,0.308310992,3
1,0.45212766,0.305851064,3
1,0.458221024,0.309973046,3
1,0.464480874,0.31147541,3
1,0.437869822,0.284023669,3
1,0.427652733,0.279742765,3
1,0.408945687,0.258785942,3
1,0.404844291,0.256055363,3
1,0.397111913,0.249097473,3
1,0.38996139,0.247104247,3
1,0.396946565,0.244274809,3
1,0.393939394,0.246212121,3
1,0.394736842,0.248120301,3
1,0.396226415,0.230188679,3
1,0.398550725,0.257246377,3
1,0.409722222,0.243055556,3
1,0.427631579,0.286184211,3
1,0.429012346,0.287037037,3
1,0.444444444,0.307692308,3
1,0.456756757,0.310810811,3
1,0.456,0.309333333,3
1,0.456,0.309333333,3
1,0.458221024,0.312668464,3
1,0.461538462,0.304945055,3
1,0.428994083,0.278106509,3
1,0.419672131,0.272131148,3
1,0.408026756,0.264214047,3
1,0.393728223,0.243902439,3
1,0.389513109,0.243445693,3
1,0.393822394,0.247104247,3
1,0.390151515,0.242424242,3
1,0.406374502,0.25498008,3
1,0.39245283,0.245283019,3
1,0.398523985,0.258302583,3
1,0.409556314,0.266211604,3
1,0.418604651,0.272425249,3
1,0.426710098,0.286644951,3
1,0.448275862,0.304597701,3
1,0.443526171,0.297520661,3
1,0.452830189,0.307277628,3
1,0.456233422,0.307692308,3
1,0.457446809,0.308510638,3
1,0.458666667,0.309333333,3
1,0.460106383,0.311170213,3
1,0.461111111,0.305555556,3
1,0.429447853,0.245398773,3
1,0.415282392,0.265780731,3
1,0.406040268,0.258389262,3
1,0.393382353,0.246323529,3
1,0.393939394,0.231060606,3
1,0.403703704,0.218518519,3
1,0.396296296,0.251851852,3
1,0.397058824,0.253676471,3
1,0.386281588,0.267148014,3
1,0.4375,0.2875,3
1,0.43452381,0.291666667,3
1,0.456824513,0.320334262,3
1,0.461538462,0.315649867,3
1,0.46529563,0.318766067,3
1,0.465473146,0.319693095,3
1,0.467866324,0.321336761,3
1,0.480211082,0.335092348,3
1,0.498687664,0.343832021,3
1,0.466480447,0.301675978,3
1,0.43,0.276666667,3
1,0.418604651,0.272425249,3
1,0.397306397,0.249158249,3
1,0.393939394,0.25,3
1,0.396946565,0.194656489,3
1,0.398523985,0.254612546,3
1,0.4,0.255555556,3
1,0.406593407,0.263736264,3
1,0.417241379,0.272413793,3
1,0.403225806,0.280645161,3
1,0.436532508,0.291021672,3
1,0.454545455,0.307917889,3
1,0.445355191,0.297814208,3
1,0.444751381,0.301104972,3
1,0.454293629,0.304709141,3
1,0.440233236,0.285714286,3
1,0.419871795,0.272435897,3
1,0.42295082,0.275409836,3
1,0.402640264,0.250825083,3
1,0.394052045,0.249070632,3
1,0.403041825,0.258555133,3
1,0.399253731,0.253731343,3
1,0.394052045,0.249070632,3
1,0.399253731,0.253731343,3
1,0.393501805,0.238267148,3
1,0.416666667,0.27,3
1,0.422580645,0.251612903,3
1,0.436923077,0.292307692,3
1,0.447368421,0.304093567,3
1,0.456756757,0.308108108,3
1,0.465425532,0.319148936,3
1,0.461139896,0.313471503,3
1,0.467362924,0.321148825,3
1,0.477690289,0.325459318,3
1,0.467213115,0.31420765,3
1,0.441087613,0.283987915,3
1,0.418831169,0.272727273,3
1,0.40776699,0.226537217,3
1,0.400722022,0.252707581,3
1,0.405109489,0.259124088,3
1,0.404844291,0.259515571,3
1,0.400722022,0.25631769,3
1,0.40569395,0.263345196,3
1,0.402826855,0.208480565,3
1,0.409090909,0.262237762,3
1,0.420875421,0.279461279,3
1,0.443768997,0.303951368,3
1,0.470752089,0.325905292,3
1,0.46997389,0.321148825,3
1,0.472222222,0.323232323,3
1,0.474874372,0.324120603,3
1,0.476070529,0.327455919,3
1,0.483375959,0.335038363,3
1,0.494923858,0.342639594,3
1,0.469816273,0.307086614,3
1,0.431952663,0.278106509,3
1,0.425076453,0.278287462,3
1,0.401315789,0.256578947,3
1,0.35971223,0.258992806,3
1,0.399280576,0.255395683,3
1,0.402214022,0.258302583,3
1,0.402173913,0.257246377,3
1,0.382142857,0.257142857,3
1,0.4,0.257142857,3
1,0.407665505,0.268292683,3
1,0.429487179,0.288461538,3
1,0.443452381,0.300595238,3
1,0.45915493,0.318309859,3
1,0.492105263,0.339473684,3
1,0.472584856,0.323759791,3
1,0.483116883,0.332467532,3
1,0.489304813,0.336898396,3
1,0.486772487,0.333333333,3
1,0.479057592,0.329842932,3
1,0.484126984,0.330687831,3
1,0.485333333,0.333333333,3
1,0.482758621,0.331564987,3
1,0.480314961,0.32808399,3
1,0.480211082,0.329815303,3
1,0.484042553,0.332446809,3
1,0.485411141,0.334217507,3
1,0.481578947,0.331578947,3
1,0.481481481,0.333333333,3
